Timestamp,Joint 1 Angle,Joint 2 Angle,Joint 3 Angle,Joint 4 Angle,Joint 5 Angle,Joint 6 Angle,Joint 7 Angle,Joint 8 Angle,Joint 9 Angle,Joint 10 Angle,Joint 11 Angle,Joint 12 Angle,Desired Joint 1 Angle,Desired Joint 2 Angle,Desired Joint 3 Angle,Desired Joint 4 Angle,Desired Joint 5 Angle,Desired Joint 6 Angle,Desired Joint 7 Angle,Desired Joint 8 Angle,Desired Joint 9 Angle,Desired Joint 10 Angle,Desired Joint 11 Angle,Desired Joint 12 Angle
1117,0.07787380367517471,0.8193099498748779,-1.5676089525222778,-0.07248440384864807,0.8119828104972839,-1.5557805299758911,0.06188727170228958,0.9935268759727478,-1.5431448221206665,-0.07417994737625122,0.9792964458465576,-1.5460513830184937,-0.03380214422941208,0.8065657615661621,-1.353123426437378,0.06363143771886826,0.8444902896881104,-1.3329575061798096,-0.07527858763933182,0.933326780796051,-1.318756341934204,0.05009538680315018,0.8981834053993225,-1.3746033906936646
1118,0.07763158529996872,0.8193099498748779,-1.5676089525222778,-0.07242385298013687,0.8120433688163757,-1.5557805299758911,0.06164504960179329,0.9935268759727478,-1.5429832935333252,-0.07417994737625122,0.9792964458465576,-1.5460110902786255,-0.03454115241765976,0.8061630129814148,-1.3545897006988525,0.0636180117726326,0.8453153967857361,-1.3340039253234863,-0.07506947964429855,0.9328081011772156,-1.315516710281372,0.049505166709423065,0.898262619972229,-1.3746271133422852
1119,0.07726825773715973,0.8193099498748779,-1.5676089525222778,-0.07242385298013687,0.8120433688163757,-1.5557805299758911,0.06152394041419029,0.9932846426963806,-1.5422565937042236,-0.07411938905715942,0.9792964458465576,-1.5459706783294678,-0.03512386232614517,0.8058744072914124,-1.3560253381729126,0.06376830488443375,0.8455535173416138,-1.3348114490509033,-0.07508080452680588,0.9322322010993958,-1.3128254413604736,0.04893022030591965,0.8981786370277405,-1.374682903289795
1120,0.07708659023046494,0.8193099498748779,-1.5676493644714355,-0.07248440384864807,0.8120433688163757,-1.5557805299758911,0.061463385820388794,0.9929212927818298,-1.5415300130844116,-0.07411938905715942,0.9792964458465576,-1.54593026638031,-0.03467599302530289,0.8056897521018982,-1.3568094968795776,0.06417001038789749,0.8452156782150269,-1.3351998329162598,-0.07584088295698166,0.9319905042648315,-1.3115315437316895,0.04764667898416519,0.8975750207901001,-1.3745715618133545
1121,0.07714714854955673,0.8193099498748779,-1.5676493644714355,-0.07254496216773987,0.8121644854545593,-1.5558209419250488,0.061463385820388794,0.9926185607910156,-1.541206955909729,-0.07411938905715942,0.9792358875274658,-1.54593026638031,-0.03487467020750046,0.8060069680213928,-1.357641577720642,0.06464054435491562,0.8450790047645569,-1.3359348773956299,-0.07678432017564774,0.9318059086799622,-1.3096951246261597,0.04657616466283798,0.897223711013794,-1.3740894794464111
1122,0.07714714854955673,0.8193099498748779,-1.5676897764205933,-0.07254496216773987,0.8124066591262817,-1.5558613538742065,0.061463385820388794,0.9924368858337402,-1.5407226085662842,-0.07417994737625122,0.9792964458465576,-1.54593026638031,-0.03520173579454422,0.8060676455497742,-1.3585420846939087,0.06465994566679001,0.8451679348945618,-1.3362849950790405,-0.07737167924642563,0.9313927292823792,-1.3073514699935913,0.04588761180639267,0.8973418474197388,-1.374082088470459
1123,0.07696548104286194,0.8191888332366943,-1.5676897764205933,-0.07254496216773987,0.8124672174453735,-1.5558613538742065,0.061463385820388794,0.9918918609619141,-1.539551854133606,-0.07411938905715942,0.9793570041656494,-1.5459706783294678,-0.036287419497966766,0.8056362867355347,-1.3600904941558838,0.06416463106870651,0.8453527688980103,-1.3358622789382935,-0.0770377442240715,0.9302086234092712,-1.306024432182312,0.045975394546985626,0.8977819681167603,-1.3740829229354858
1124,0.07672326266765594,0.8190677165985107,-1.5676897764205933,-0.07260551303625107,0.8124672174453735,-1.5559016466140747,0.06152394041419029,0.9908018708229065,-1.5386637449264526,-0.07411938905715942,0.9792358875274658,-1.54593026638031,-0.036187030375003815,0.8054460883140564,-1.3607814311981201,0.06439317017793655,0.8450353145599365,-1.3360875844955444,-0.07767147570848465,0.929951012134552,-1.3053312301635742,0.045004673302173615,0.8971565961837769,-1.373764991760254
1125,0.07660215348005295,0.8189465999603271,-1.5676493644714355,-0.07272662967443466,0.8125277757644653,-1.5559420585632324,0.061463385820388794,0.9901963472366333,-1.5375332832336426,-0.07411938905715942,0.9791147708892822,-1.545889973640442,-0.03564319759607315,0.805232048034668,-1.3608306646347046,0.06457757204771042,0.8447184562683105,-1.3364776372909546,-0.07851269096136093,0.9295841455459595,-1.3039805889129639,0.04389188438653946,0.8969684839248657,-1.3741334676742554
1126,0.07635992765426636,0.8188255429267883,-1.5677300691604614,-0.07290828973054886,0.8127700090408325,-1.5559824705123901,0.06152394041419029,0.9895907640457153,-1.536685585975647,-0.07405883818864822,0.979175329208374,-1.5458495616912842,-0.03638239949941635,0.80516117811203,-1.361208200454712,0.06443329900503159,0.8446490168571472,-1.3367036581039429,-0.07868806272745132,0.9289976358413696,-1.3029128313064575,0.043674178421497345,0.8968667984008789,-1.374127984046936
1127,0.07623881846666336,0.8187649846076965,-1.5676897764205933,-0.07302939891815186,0.8130122423171997,-1.5560227632522583,0.06158449500799179,0.9892274737358093,-1.5361607074737549,-0.07387717068195343,0.9792358875274658,-1.5458495616912842,-0.036311544477939606,0.8049825429916382,-1.36153244972229,0.06458867341279984,0.8447478413581848,-1.3371690511703491,-0.07911517471075058,0.928696870803833,-1.3021740913391113,0.04319237917661667,0.8965308666229248,-1.3739612102508545
1128,0.07605715095996857,0.8187044262886047,-1.5676897764205933,-0.07321106642484665,0.8131939172744751,-1.5561035871505737,0.06158449500799179,0.9888641238212585,-1.535474419593811,-0.07381661981344223,0.9792964458465576,-1.5458091497421265,-0.036657385528087616,0.8047374486923218,-1.361681580543518,0.06427998095750809,0.84501713514328,-1.3372530937194824,-0.07934670895338058,0.9283769130706787,-1.301664113998413,0.042905502021312714,0.8964138627052307,-1.3735727071762085
1129,0.07581493258476257,0.8186438679695129,-1.5676897764205933,-0.07339273393154144,0.8133149743080139,-1.556143879890442,0.06158449500799179,0.9883190989494324,-1.5345863103866577,-0.07387717068195343,0.9793570041656494,-1.5458091497421265,-0.037336237728595734,0.8042851686477661,-1.3616788387298584,0.06403017789125443,0.8452603816986084,-1.337704062461853,-0.07932383567094803,0.9276477098464966,-1.300595760345459,0.04296901077032089,0.8964175581932068,-1.3737303018569946
1130,0.07551215589046478,0.8185833096504211,-1.5676897764205933,-0.07363495230674744,0.8133755326271057,-1.556143879890442,0.06152394041419029,0.987774133682251,-1.5340211391448975,-0.07387717068195343,0.9792964458465576,-1.5456880331039429,-0.03704584389925003,0.8043091893196106,-1.361498236656189,0.06430616229772568,0.8453330993652344,-1.3384861946105957,-0.0797775611281395,0.9276193976402283,-1.2996914386749268,0.04232759028673172,0.8960556387901306,-1.3737760782241821
1131,0.07526993751525879,0.8184621930122375,-1.5676897764205933,-0.07375606149435043,0.8134966492652893,-1.5561842918395996,0.06152394041419029,0.9875924587249756,-1.5337384939193726,-0.07381661981344223,0.9792964458465576,-1.5454862117767334,-0.036748312413692474,0.8042712807655334,-1.3612723350524902,0.06442808359861374,0.8455876111984253,-1.3388562202453613,-0.08007704466581345,0.9275211095809937,-1.2984713315963745,0.04188504070043564,0.8959779143333435,-1.3740736246109009
1132,0.07508827745914459,0.8185227513313293,-1.5676897764205933,-0.07387717068195343,0.8136177659034729,-1.5562247037887573,0.06152394041419029,0.987471342086792,-1.5335770845413208,-0.07381661981344223,0.9792964458465576,-1.5452439785003662,-0.03679496794939041,0.803996205329895,-1.3611631393432617,0.06450644880533218,0.8458787798881531,-1.3394396305084229,-0.08025258034467697,0.9274280667304993,-1.2973822355270386,0.04148174077272415,0.8958477973937988,-1.3746041059494019
1133,0.0750277191400528,0.8185227513313293,-1.5676897764205933,-0.07399827986955643,0.8137388825416565,-1.5561842918395996,0.061463385820388794,0.9872896671295166,-1.5334155559539795,-0.07375606149435043,0.9793570041656494,-1.5450825691223145,-0.03689516335725784,0.8037025332450867,-1.3614294528961182,0.06444167345762253,0.8459937572479248,-1.3394373655319214,-0.08027005940675735,0.9271727800369263,-1.2968257665634155,0.041454218327999115,0.8958118557929993,-1.3748527765274048
1134,0.074846051633358,0.8185227513313293,-1.5677300691604614,-0.07405883818864822,0.8137994408607483,-1.5562247037887573,0.06152394041419029,0.987168550491333,-1.533294439315796,-0.07381661981344223,0.9792964458465576,-1.545001745223999,-0.03716709464788437,0.8038150072097778,-1.3618485927581787,0.06436925381422043,0.8460261821746826,-1.3392912149429321,-0.08054628223180771,0.9270651936531067,-1.296331524848938,0.04122748225927353,0.8958706855773926,-1.3748977184295654
1135,0.0746643915772438,0.8185227513313293,-1.5677300691604614,-0.07411938905715942,0.8137994408607483,-1.5562247037887573,0.06152394041419029,0.987108051776886,-1.5331733226776123,-0.07387717068195343,0.9792964458465576,-1.5449210405349731,-0.03747711330652237,0.8037026524543762,-1.3621844053268433,0.06421620398759842,0.8460335731506348,-1.3392302989959717,-0.08052455633878708,0.9267795085906982,-1.2958695888519287,0.04117221385240555,0.8957255482673645,-1.3750115633010864
1136,0.07454327493906021,0.8185227513313293,-1.5677300691604614,-0.07417994737625122,0.8137994408607483,-1.5562247037887573,0.061402831226587296,0.9869869351387024,-1.5330926179885864,-0.07387717068195343,0.9792358875274658,-1.5448806285858154,-0.03738928586244583,0.8039031624794006,-1.3623296022415161,0.0643044039607048,0.8461634516716003,-1.3395143747329712,-0.08084066957235336,0.9268914461135864,-1.2947769165039062,0.040655605494976044,0.8957844376564026,-1.375361442565918
1137,0.07448272407054901,0.8185227513313293,-1.5677300691604614,-0.07424050569534302,0.8137994408607483,-1.5561842918395996,0.0613422766327858,0.9869263768196106,-1.5329715013504028,-0.07387717068195343,0.9792964458465576,-1.5448403358459473,-0.03736468404531479,0.804310142993927,-1.362867832183838,0.06428820639848709,0.8462374210357666,-1.33943510055542,-0.08111470192670822,0.9271876215934753,-1.2938419580459595,0.04034615308046341,0.8959130048751831,-1.3753458261489868
1138,0.07448272407054901,0.8185227513313293,-1.5676897764205933,-0.07424050569534302,0.8137994408607483,-1.5562649965286255,0.0613422766327858,0.9868658185005188,-1.532890796661377,-0.07387717068195343,0.9792358875274658,-1.5447999238967896,-0.03740245848894119,0.8045592904090881,-1.3631991147994995,0.06427282840013504,0.8466874361038208,-1.3394925594329834,-0.08128411322832108,0.9274483919143677,-1.292747139930725,0.0400531068444252,0.8960608839988708,-1.3752026557922363
1139,0.07442216575145721,0.8184621930122375,-1.5676897764205933,-0.07424050569534302,0.8137994408607483,-1.5562247037887573,0.0613422766327858,0.986805260181427,-1.5327696800231934,-0.07387717068195343,0.9792964458465576,-1.5447999238967896,-0.037640638649463654,0.804290771484375,-1.3634588718414307,0.06389906257390976,0.8473252058029175,-1.339343547821045,-0.0809849426150322,0.9273724555969238,-1.2919549942016602,0.0403217151761055,0.896371066570282,-1.3755548000335693
1140,0.07436161488294601,0.8184016346931458,-1.5677300691604614,-0.07424050569534302,0.8137994408607483,-1.5562247037887573,0.0613422766327858,0.9867447018623352,-1.5326485633850098,-0.07387717068195343,0.9792964458465576,-1.5447595119476318,-0.03739505261182785,0.8043124079704285,-1.363924264907837,0.06413321942090988,0.8470965027809143,-1.3393223285675049,-0.0813155397772789,0.9272799491882324,-1.2916688919067383,0.03984399884939194,0.8963565230369568,-1.3757884502410889
1141,0.07430105656385422,0.818341076374054,-1.5676897764205933,-0.07430105656385422,0.8138599991798401,-1.5562247037887573,0.0613422766327858,0.9866841435432434,-1.5324870347976685,-0.07387717068195343,0.9792358875274658,-1.5447595119476318,-0.03696727007627487,0.8043408989906311,-1.3642773628234863,0.06429450958967209,0.8467167615890503,-1.3390862941741943,-0.08169742673635483,0.9272989630699158,-1.2915760278701782,0.039181970059871674,0.8962763547897339,-1.3761863708496094
1142,0.07430105656385422,0.818341076374054,-1.5677300691604614,-0.07430105656385422,0.8138599991798401,-1.5562247037887573,0.0613422766327858,0.986502468585968,-1.532285213470459,-0.07387717068195343,0.9792964458465576,-1.5447595119476318,-0.03782717138528824,0.804167628288269,-1.3646241426467896,0.06372024863958359,0.847047746181488,-1.3388875722885132,-0.08144747465848923,0.9270860552787781,-1.2909433841705322,0.03960833698511124,0.8966455459594727,-1.3763325214385986
1143,0.07424050569534302,0.818341076374054,-1.5677300691604614,-0.07424050569534302,0.8138599991798401,-1.5562247037887573,0.0613422766327858,0.9863813519477844,-1.5321238040924072,-0.07387717068195343,0.9792964458465576,-1.5447999238967896,-0.03775400668382645,0.8045158982276917,-1.365013837814331,0.06394324451684952,0.847121000289917,-1.3389215469360352,-0.08169301599264145,0.9273015856742859,-1.2907023429870605,0.03941138833761215,0.8965680599212646,-1.3760014772415161
1144,0.07424050569534302,0.818341076374054,-1.5677300691604614,-0.07430105656385422,0.8139205574989319,-1.5562649965286255,0.061281718313694,0.9863207936286926,-1.53188157081604,-0.07387717068195343,0.9792358875274658,-1.5447595119476318,-0.03709592670202255,0.8046478629112244,-1.364827036857605,0.06417591124773026,0.8470203280448914,-1.3389681577682495,-0.08213277906179428,0.9274784922599792,-1.28980553150177,0.038729362189769745,0.896567702293396,-1.3764228820800781
1145,0.07417994737625122,0.818341076374054,-1.5676897764205933,-0.07436161488294601,0.8139811158180237,-1.5562649965286255,0.061281718313694,0.9863207936286926,-1.5318007469177246,-0.07387717068195343,0.9792964458465576,-1.5447595119476318,-0.03733321279287338,0.8041594624519348,-1.3645950555801392,0.06385452300310135,0.8472352623939514,-1.339037299156189,-0.08176793903112411,0.9272792339324951,-1.289536476135254,0.0389445498585701,0.8966915607452393,-1.377013921737671
1146,0.07417994737625122,0.818341076374054,-1.5677300691604614,-0.07436161488294601,0.8140416741371155,-1.5562649965286255,0.061281718313694,0.9862602353096008,-1.5317200422286987,-0.07381661981344223,0.9792964458465576,-1.5447192192077637,-0.03729238361120224,0.8043750524520874,-1.365013837814331,0.06394562870264053,0.847204327583313,-1.3389883041381836,-0.08205672353506088,0.9274669885635376,-1.2897757291793823,0.0386812761425972,0.8965447545051575,-1.3767738342285156
1147,0.07411938905715942,0.8182805180549622,-1.5677300691604614,-0.07442216575145721,0.8140416741371155,-1.5562649965286255,0.061281718313694,0.9862602353096008,-1.5316393375396729,-0.07387717068195343,0.9792964458465576,-1.5447595119476318,-0.03695697337388992,0.80430668592453,-1.3649710416793823,0.06398282200098038,0.8472910523414612,-1.3389943838119507,-0.08231549710035324,0.9274438619613647,-1.2892558574676514,0.038325704634189606,0.8966628909111023,-1.3770369291305542
1148,0.07417994737625122,0.818341076374054,-1.5677300691604614,-0.07442216575145721,0.8141022324562073,-1.5562649965286255,0.0612211637198925,0.9862602353096008,-1.5315989255905151,-0.07387717068195343,0.9792964458465576,-1.5447192192077637,-0.03663750737905502,0.8043884038925171,-1.3648059368133545,0.06414314359426498,0.8473255634307861,-1.3392245769500732,-0.08256923407316208,0.9276971817016602,-1.288627028465271,0.038046278059482574,0.8967527151107788,-1.3775017261505127
1149,0.07417994737625122,0.818341076374054,-1.5677300691604614,-0.07442216575145721,0.8141627907752991,-1.5562649965286255,0.0612211637198925,0.9863207936286926,-1.5315182209014893,-0.07387717068195343,0.9792964458465576,-1.5447595119476318,-0.036507777869701385,0.8044098019599915,-1.3647938966751099,0.0640818253159523,0.8472884893417358,-1.338748574256897,-0.08262010663747787,0.9277068376541138,-1.2886518239974976,0.038021959364414215,0.8969387412071228,-1.377903938293457
1150,0.07411938905715942,0.818341076374054,-1.5677300691604614,-0.07442216575145721,0.8141627907752991,-1.5562649965286255,0.0612211637198925,0.9862602353096008,-1.5314778089523315,-0.07387717068195343,0.9792964458465576,-1.5447192192077637,-0.036973170936107635,0.8040453195571899,-1.3651561737060547,0.063988097012043,0.8474425077438354,-1.3387541770935059,-0.08232428878545761,0.9273953437805176,-1.2882980108261108,0.038218431174755096,0.8969962000846863,-1.3782631158828735
1151,0.07411938905715942,0.818341076374054,-1.5677300691604614,-0.07448272407054901,0.8141627907752991,-1.5562649965286255,0.061160609126091,0.9862602353096008,-1.5314373970031738,-0.07387717068195343,0.9792964458465576,-1.5447192192077637,-0.03608716279268265,0.8041269779205322,-1.3650071620941162,0.0643402710556984,0.8473997116088867,-1.338832974433899,-0.08268431574106216,0.927691638469696,-1.2878162860870361,0.03761068731546402,0.8969132304191589,-1.378660798072815
1152,0.07405883818864822,0.8184016346931458,-1.5677300691604614,-0.07442216575145721,0.8141627907752991,-1.5562649965286255,0.061160609126091,0.986199676990509,-1.5314373970031738,-0.07387717068195343,0.9792964458465576,-1.5447192192077637,-0.03584717959165573,0.8039543032646179,-1.3648279905319214,0.06434480100870132,0.8472634553909302,-1.3388344049453735,-0.08281748741865158,0.9277648329734802,-1.2881197929382324,0.03737343102693558,0.8968100547790527,-1.379089593887329
1153,0.07405883818864822,0.818341076374054,-1.5677300691604614,-0.07442216575145721,0.8141627907752991,-1.5563054084777832,0.061160609126091,0.9862602353096008,-1.5313971042633057,-0.07387717068195343,0.9792964458465576,-1.544678807258606,-0.03622869402170181,0.8037235140800476,-1.365011215209961,0.06412192434072495,0.8471725583076477,-1.3384308815002441,-0.08251381665468216,0.9273529052734375,-1.288119912147522,0.03776820749044418,0.8969053626060486,-1.3793891668319702
1154,0.07405883818864822,0.818341076374054,-1.5677300691604614,-0.07448272407054901,0.8141627907752991,-1.5563054084777832,0.061100054532289505,0.986199676990509,-1.531356692314148,-0.07381661981344223,0.9792964458465576,-1.5447192192077637,-0.03631170839071274,0.8037192225456238,-1.3649699687957764,0.06391087919473648,0.847255527973175,-1.3380879163742065,-0.08243127912282944,0.927308201789856,-1.2884933948516846,0.037860698997974396,0.8969632983207703,-1.3792208433151245
1155,0.07405883818864822,0.818341076374054,-1.5677300691604614,-0.07442216575145721,0.8141627907752991,-1.5562649965286255,0.061100054532289505,0.9861391186714172,-1.531356692314148,-0.07387717068195343,0.9792964458465576,-1.544678807258606,-0.03631117194890976,0.803881049156189,-1.3652125597000122,0.06388617306947708,0.8470107316970825,-1.3380579948425293,-0.08279680460691452,0.9273425936698914,-1.288852572441101,0.03768477588891983,0.8968611359596252,-1.379089593887329
1156,0.07405883818864822,0.818341076374054,-1.5677300691604614,-0.07442216575145721,0.8141627907752991,-1.5562649965286255,0.061160609126091,0.9861391186714172,-1.531356692314148,-0.07387717068195343,0.9792964458465576,-1.5447192192077637,-0.037043072283267975,0.8037782907485962,-1.3656729459762573,0.06345938891172409,0.8471161127090454,-1.3375394344329834,-0.08230548352003098,0.9270519018173218,-1.2891076803207397,0.03829125314950943,0.8971245288848877,-1.3788740634918213
1157,0.07405883818864822,0.818341076374054,-1.5677300691604614,-0.07448272407054901,0.8141627907752991,-1.5562649965286255,0.061160609126091,0.9861391186714172,-1.531356692314148,-0.07387717068195343,0.9792964458465576,-1.5447192192077637,-0.03627977520227432,0.8040727972984314,-1.3653301000595093,0.06375715881586075,0.8468791246414185,-1.3375561237335205,-0.08305992931127548,0.9275644421577454,-1.28872811794281,0.03760068863630295,0.8970346450805664,-1.3788607120513916
1158,0.07399827986955643,0.818341076374054,-1.5677704811096191,-0.07442216575145721,0.8141627907752991,-1.5562649965286255,0.061100054532289505,0.9860785603523254,-1.5313163995742798,-0.07387717068195343,0.9792964458465576,-1.544678807258606,-0.03633730858564377,0.8040176630020142,-1.3653790950775146,0.06369365006685257,0.846941351890564,-1.3376743793487549,-0.08289509266614914,0.9274669885635376,-1.28876531124115,0.037570394575595856,0.89702969789505,-1.3790532350540161
